iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
rmc,Latn,rmc_Latn,Carpathian Romani, ,Zs,SPACE,885798,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",24114,26053,91979,117287,34769,53999,255097,120779,116447,45274
rmc,Latn,rmc_Latn,Carpathian Romani,a,Ll,LATIN SMALL LETTER A,566771,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",15969,14281,58263,78287,20906,34177,163781,80674,68334,32099
rmc,Latn,rmc_Latn,Carpathian Romani,e,Ll,LATIN SMALL LETTER E,510744,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",13338,13531,49059,69796,18638,33495,151968,75169,58947,26803
rmc,Latn,rmc_Latn,Carpathian Romani,o,Ll,LATIN SMALL LETTER O,291752,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",8564,7783,29899,36926,12399,18112,84746,40933,35908,16482
rmc,Latn,rmc_Latn,Carpathian Romani,r,Ll,LATIN SMALL LETTER R,255181,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",7283,5811,24953,32386,10534,15254,73695,37783,32654,14828
rmc,Latn,rmc_Latn,Carpathian Romani,n,Ll,LATIN SMALL LETTER N,245681,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",7847,7197,25541,33771,10580,15977,67680,35493,28222,13373
rmc,Latn,rmc_Latn,Carpathian Romani,i,Ll,LATIN SMALL LETTER I,213524,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",7148,5454,23565,26766,10459,13941,57311,31694,25304,11882
rmc,Latn,rmc_Latn,Carpathian Romani,s,Ll,LATIN SMALL LETTER S,206222,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",5560,5364,20824,27893,7831,13060,60974,29919,23846,10951
rmc,Latn,rmc_Latn,Carpathian Romani,l,Ll,LATIN SMALL LETTER L,193884,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",4722,5247,19375,25719,7140,12292,57992,27982,23676,9739
rmc,Latn,rmc_Latn,Carpathian Romani,d,Ll,LATIN SMALL LETTER D,150468,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",4154,4509,16585,20534,5577,8843,42006,21834,16832,9594
