iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
vmw,Latn,vmw_Latn,Makhuwa,a,Ll,LATIN SMALL LETTER A,581060,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1333,504,444,462487,73143,503,1142,3066,286,36524,1628
vmw,Latn,vmw_Latn,Makhuwa, ,Zs,SPACE,493358,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1135,340,504,390634,61793,365,940,2576,248,33251,1572
vmw,Latn,vmw_Latn,Makhuwa,i,Ll,LATIN SMALL LETTER I,299726,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",661,249,265,238124,37898,249,591,1676,153,18875,985
vmw,Latn,vmw_Latn,Makhuwa,o,Ll,LATIN SMALL LETTER O,262966,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",566,163,285,209470,33426,163,467,1236,127,16302,761
vmw,Latn,vmw_Latn,Makhuwa,e,Ll,LATIN SMALL LETTER E,257638,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",731,122,218,205315,32391,121,477,1273,159,16105,726
vmw,Latn,vmw_Latn,Makhuwa,n,Ll,LATIN SMALL LETTER N,202218,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",526,100,155,161307,24873,100,462,1073,145,12675,802
vmw,Latn,vmw_Latn,Makhuwa,h,Ll,LATIN SMALL LETTER H,178981,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",499,103,135,143593,23278,103,421,884,79,9277,609
vmw,Latn,vmw_Latn,Makhuwa,u,Ll,LATIN SMALL LETTER U,159886,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",348,117,119,127603,19871,116,373,849,81,9799,610
vmw,Latn,vmw_Latn,Makhuwa,l,Ll,LATIN SMALL LETTER L,138158,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",396,71,84,109515,18145,71,277,693,67,8390,449
vmw,Latn,vmw_Latn,Makhuwa,t,Ll,LATIN SMALL LETTER T,135228,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",491,59,120,104609,17519,58,290,863,64,10633,522
vmw,Latn,vmw_Latn,Makhuwa,w,Ll,LATIN SMALL LETTER W,131962,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",291,81,90,106217,16560,80,293,583,55,7398,314
vmw,Latn,vmw_Latn,Makhuwa,m,Ll,LATIN SMALL LETTER M,119927,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",268,137,138,94124,14707,137,251,664,49,8981,471
vmw,Latn,vmw_Latn,Makhuwa,k,Ll,LATIN SMALL LETTER K,116399,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",282,54,62,92723,14626,54,272,712,58,7152,404
vmw,Latn,vmw_Latn,Makhuwa,r,Ll,LATIN SMALL LETTER R,114977,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",243,115,174,91096,14332,115,232,674,58,7619,319
vmw,Latn,vmw_Latn,Makhuwa,y,Ll,LATIN SMALL LETTER Y,95509,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",156,103,51,76345,11951,103,189,494,27,5944,146
vmw,Latn,vmw_Latn,Makhuwa,s,Ll,LATIN SMALL LETTER S,60198,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",165,63,117,46113,7187,63,108,533,58,5495,296
vmw,Latn,vmw_Latn,Makhuwa,p,Ll,LATIN SMALL LETTER P,50470,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",134,40,59,37982,6299,40,142,372,44,5116,242
vmw,Latn,vmw_Latn,Makhuwa,v,Ll,LATIN SMALL LETTER V,46034,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",85,15,41,37211,5973,15,85,210,31,2226,142
vmw,Latn,vmw_Latn,Makhuwa,.,Po,FULL STOP,38296,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",102,27,45,30601,4848,27,107,159,12,2239,129
vmw,Latn,vmw_Latn,Makhuwa,",",Po,COMMA,34257,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",101,41,38,26595,4195,41,58,231,17,2829,111
vmw,Latn,vmw_Latn,Makhuwa,M,Lu,LATIN CAPITAL LETTER M,24232,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",10,20,6,19162,3193,19,41,138,10,1554,79
vmw,Latn,vmw_Latn,Makhuwa,x,Ll,LATIN SMALL LETTER X,16270,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,9,3,13080,2054,9,41,98,1,936,38
vmw,Latn,vmw_Latn,Makhuwa,Y,Lu,LATIN CAPITAL LETTER Y,16201,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,32,2,13563,2301,32,19,17,1,221,11
vmw,Latn,vmw_Latn,Makhuwa,1,Nd,DIGIT ONE,15377,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",29,14,1,12089,2060,14,34,44,2,1034,56
vmw,Latn,vmw_Latn,Makhuwa,N,Lu,LATIN CAPITAL LETTER N,14486,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",12,7,23,11706,1821,7,19,86,3,667,135
vmw,Latn,vmw_Latn,Makhuwa,A,Lu,LATIN CAPITAL LETTER A,13855,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",53,25,12,10947,1793,25,19,123,5,792,61
vmw,Latn,vmw_Latn,Makhuwa,:,Po,COLON,11511,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,8,16,9571,1388,8,21,18,6,411,61
vmw,Latn,vmw_Latn,Makhuwa,O,Lu,LATIN CAPITAL LETTER O,11414,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",16,5,8,8459,1709,5,16,135,2,1005,54
vmw,Latn,vmw_Latn,Makhuwa,E,Lu,LATIN CAPITAL LETTER E,10568,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",22,12,1,7981,1315,12,9,82,10,1029,95
vmw,Latn,vmw_Latn,Makhuwa,2,Nd,DIGIT TWO,8561,9,"2013,2015,2017,2018,2019,2020,2021,2023,2024",29,11,0,6329,1016,11,13,49,0,1023,80
vmw,Latn,vmw_Latn,Makhuwa,c,Ll,LATIN SMALL LETTER C,8232,9,"2013,2016,2017,2018,2020,2021,2022,2023,2024",10,0,41,5693,727,0,12,75,21,1419,234
vmw,Latn,vmw_Latn,Makhuwa,?,Po,QUESTION MARK,8115,8,"2015,2017,2018,2019,2020,2021,2023,2024",0,2,0,6816,1204,2,5,13,0,63,10
vmw,Latn,vmw_Latn,Makhuwa,b,Ll,LATIN SMALL LETTER B,7955,9,"2013,2016,2017,2018,2020,2021,2022,2023,2024",23,0,19,6228,940,0,4,14,3,656,68
vmw,Latn,vmw_Latn,Makhuwa,I,Lu,LATIN CAPITAL LETTER I,7245,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",39,4,3,5744,991,4,6,70,1,361,22
vmw,Latn,vmw_Latn,Makhuwa,d,Ll,LATIN SMALL LETTER D,6427,9,"2013,2016,2017,2018,2020,2021,2022,2023,2024",129,0,74,3903,440,0,2,87,20,1608,164
vmw,Latn,vmw_Latn,Makhuwa,-,Pd,HYPHEN-MINUS,6427,10,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",0,1,24,5088,713,1,8,17,4,517,54
vmw,Latn,vmw_Latn,Makhuwa,(,Ps,LEFT PARENTHESIS,5984,9,"2013,2016,2017,2018,2020,2021,2022,2023,2024",3,0,2,4710,836,0,10,26,7,287,103
