iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kng,Latn,kng_Latn,Koongo, ,Zs,SPACE,2164678,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",114,4238,187,13980,77670,7896,479202,940298,241699,337323,62071
kng,Latn,kng_Latn,Koongo,a,Ll,LATIN SMALL LETTER A,1810354,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",107,2486,176,10399,58995,5984,390477,804501,202393,282747,52089
kng,Latn,kng_Latn,Koongo,n,Ll,LATIN SMALL LETTER N,960294,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",47,1535,89,6254,32911,3445,207291,421216,108058,151528,27920
kng,Latn,kng_Latn,Koongo,i,Ll,LATIN SMALL LETTER I,764260,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",45,1598,67,6140,24579,2823,166720,337130,84341,118216,22601
kng,Latn,kng_Latn,Koongo,k,Ll,LATIN SMALL LETTER K,636071,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",41,565,52,3690,22114,2162,144295,276610,69174,99177,18191
kng,Latn,kng_Latn,Koongo,u,Ll,LATIN SMALL LETTER U,626394,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",43,1410,83,4279,24144,2427,139323,269596,67717,98973,18399
kng,Latn,kng_Latn,Koongo,e,Ll,LATIN SMALL LETTER E,568231,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",37,1924,40,5153,21906,2475,125235,248713,59806,85501,17441
kng,Latn,kng_Latn,Koongo,m,Ll,LATIN SMALL LETTER M,490895,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",42,747,47,2974,14762,1768,107889,218137,54225,76308,13996
kng,Latn,kng_Latn,Koongo,o,Ll,LATIN SMALL LETTER O,459024,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",30,1109,36,3989,16086,1569,98751,199379,52498,72513,13064
kng,Latn,kng_Latn,Koongo,b,Ll,LATIN SMALL LETTER B,428328,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",37,544,23,2454,13266,1382,94674,188609,47538,67471,12330
kng,Latn,kng_Latn,Koongo,t,Ll,LATIN SMALL LETTER T,385377,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",34,984,40,3006,12915,1431,83246,170482,41411,59923,11905
kng,Latn,kng_Latn,Koongo,y,Ll,LATIN SMALL LETTER Y,371224,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",14,283,45,1845,13080,1311,78465,161616,42765,61225,10575
kng,Latn,kng_Latn,Koongo,l,Ll,LATIN SMALL LETTER L,317880,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",21,825,49,2315,10623,1264,70331,139408,34230,49010,9804
kng,Latn,kng_Latn,Koongo,s,Ll,LATIN SMALL LETTER S,301842,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",18,1070,25,2380,10826,1324,65263,133710,32171,46170,8885
kng,Latn,kng_Latn,Koongo,d,Ll,LATIN SMALL LETTER D,285130,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",10,610,15,1804,10662,965,61937,126518,30978,42862,8769
kng,Latn,kng_Latn,Koongo,g,Ll,LATIN SMALL LETTER G,152774,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",13,309,17,1336,4933,707,33921,65556,16983,23646,5353
kng,Latn,kng_Latn,Koongo,.,Po,FULL STOP,113492,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",8,225,18,1168,3384,345,26735,50260,11039,16820,3490
kng,Latn,kng_Latn,Koongo,",",Po,COMMA,109344,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",4,332,9,1047,5521,464,23740,44710,12907,18137,2473
kng,Latn,kng_Latn,Koongo,p,Ll,LATIN SMALL LETTER P,106327,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",6,308,15,706,2986,379,22162,49039,11470,16064,3192
kng,Latn,kng_Latn,Koongo,z,Ll,LATIN SMALL LETTER Z,99158,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",5,162,8,513,3139,318,21373,45132,11199,14940,2369
kng,Latn,kng_Latn,Koongo,v,Ll,LATIN SMALL LETTER V,93304,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",1,242,4,470,3815,363,20732,40122,10138,14743,2674
kng,Latn,kng_Latn,Koongo,w,Ll,LATIN SMALL LETTER W,92079,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",6,86,2,456,2680,220,19686,41261,10469,14699,2514
kng,Latn,kng_Latn,Koongo,Y,Lu,LATIN CAPITAL LETTER Y,60940,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",4,25,2,146,2175,87,13918,27644,6518,8671,1750
kng,Latn,kng_Latn,Koongo,N,Lu,LATIN CAPITAL LETTER N,54985,11,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023,2024",4,142,2,326,1417,184,12883,24719,5710,7965,1633
