iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
arg,Latn,arg_Latn,Aragonese, ,Zs,SPACE,8668215,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",68830,319716,213348,155845,1233559,1372100,1168467,658846,796549,706859,1532941,441155
arg,Latn,arg_Latn,Aragonese,a,Ll,LATIN SMALL LETTER A,5501677,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",44488,198676,132540,95882,751856,862781,755531,429581,501953,444022,998392,285975
arg,Latn,arg_Latn,Aragonese,e,Ll,LATIN SMALL LETTER E,4603999,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",36148,165743,113803,82534,646500,728710,625127,362028,424566,368238,815722,234880
arg,Latn,arg_Latn,Aragonese,o,Ll,LATIN SMALL LETTER O,3662411,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",29562,140676,94633,67528,497279,562622,491875,282044,336259,289899,674108,195926
arg,Latn,arg_Latn,Aragonese,n,Ll,LATIN SMALL LETTER N,3152517,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",25280,119177,80614,57841,430053,493505,432886,249367,294508,251755,558243,159288
arg,Latn,arg_Latn,Aragonese,i,Ll,LATIN SMALL LETTER I,3049645,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",23457,117849,78357,56469,400014,461810,415421,238488,278503,235797,581884,161596
arg,Latn,arg_Latn,Aragonese,s,Ll,LATIN SMALL LETTER S,3018433,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",24759,112188,76149,54042,426548,482614,410570,229376,276261,240325,530975,154626
arg,Latn,arg_Latn,Aragonese,r,Ll,LATIN SMALL LETTER R,2915999,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",23993,106631,71773,52358,389898,451949,399585,235717,269484,230604,533007,151000
arg,Latn,arg_Latn,Aragonese,t,Ll,LATIN SMALL LETTER T,2195732,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",17694,85677,58397,41818,296808,347760,301338,172650,198968,169732,394243,110647
arg,Latn,arg_Latn,Aragonese,d,Ll,LATIN SMALL LETTER D,1848005,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",14684,68855,46415,33455,241198,287716,256965,148922,169757,144577,336681,98780
arg,Latn,arg_Latn,Aragonese,c,Ll,LATIN SMALL LETTER C,1833074,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",14350,69913,48066,32985,226858,276450,256805,144149,167107,141838,355259,99294
